uid,isbn,rating
49344,0060976845,8
62188,0060976845,8
62208,0060976845,7
80276,0060976845,7
83452,0060976845,7
87301,0060976845,9
102378,0060976845,7
108947,0060976845,8
113919,0060976845,7
117345,0060976845,7
122293,0060976845,7
125680,0060976845,10
132703,0060976845,5
133858,0060976845,10
149275,0060976845,10
150399,0060976845,8
150617,0060976845,6
151148,0060976845,7
162755,0060976845,3
168755,0060976845,8
171779,0060976845,7
179745,0060976845,7
188279,0060976845,8
200783,0060976845,8
207317,0060976845,7
226806,0060976845,8
227006,0060976845,7
236408,0060976845,7
274743,0060976845,7
278692,0060976845,7
4694,0061099325,3
76497,0061099325,8
123886,0061099325,8
125202,0061099325,8
163839,0061099325,8
196039,0061099325,7
169,0446601640,7
42176,0446601640,4
67502,0446601640,5
132058,0446601640,5
169155,0446601640,8
200956,0446601640,5
212179,0446601640,8
218312,0446601640,6
16909,038572179X,7
21874,038572179X,5
24677,038572179X,10
39589,038572179X,7
43636,038572179X,7
57943,038572179X,9
66917,038572179X,8
97950,038572179X,8
119529,038572179X,8
134397,038572179X,7
145286,038572179X,8
170812,038572179X,8
175865,038572179X,5
182220,038572179X,8
190150,038572179X,8
194208,038572179X,7
194493,038572179X,7
247954,038572179X,7
258648,038572179X,7
178,0345425294,10
36917,0345425294,7
171024,0345425294,8
178,0451410319,6
13087,0451410319,8
72255,0451410319,8
106271,0451410319,8
249262,0451410319,10
178,0553583468,8
8185,0553583468,8
49487,0553583468,8
52166,0553583468,10
78590,0553583468,5
120405,0553583468,9
144590,0553583468,8
181429,0553583468,8
224050,0553583468,8
134480,8401422825,9
8317,0380778556,5
45544,0380778556,9
49485,0380778556,7
54085,0380778556,8
96878,0380778556,8
117834,0380778556,7
144790,0380778556,10
212871,0380778556,8
239317,0380778556,9
277783,0380778556,8
277827,0380778556,9
277828,0380778556,8
190,0002740230,7
195900,0385336772,8
252659,0385336772,8
198522,0812575482,10
238573,0812575482,10
273121,0812575482,8
207,044651747X,6
133156,044651747X,6
250269,044651747X,8
269833,044651747X,6
212,0060801263,8
215,0061030147,6
217,0140250964,8
226,0671461494,8
28397,0671461494,9
58331,0671461494,7
82157,0671461494,9
113024,0671461494,9
213148,0671461494,1
216600,0671461494,10
228,0385337639,7
16790,0385337639,9
139727,0385337639,7
174405,0385337639,10
230003,0385337639,6
239613,0385337639,8
270594,0385337639,7
228,039575514X,9
36858,039575514X,6
64747,039575514X,7
127479,039575514X,8
134584,039575514X,8
19600,0330332775,8
48306,0330332775,10
72227,0330332775,7
76434,0330332775,9
84744,0330332775,9
154876,0330332775,8
180206,0330332775,9
182801,0330332775,9
244066,0330332775,9
270664,0330332775,9
71696,0486284735,2
218491,0486284735,8
241,0345354931,10
103181,0345354931,10
2275,0060977493,7
5101,0060977493,5
7316,0060977493,9
21103,0060977493,7
26138,0060977493,7
49843,0060977493,5
58992,0060977493,8
80367,0060977493,7
90469,0060977493,9
90627,0060977493,7
90837,0060977493,8
96607,0060977493,9
98154,0060977493,10
114669,0060977493,8
160700,0060977493,9
172776,0060977493,7
177479,0060977493,10
183034,0060977493,5
184493,0060977493,8
195805,0060977493,7
195951,0060977493,7
200829,0060977493,8
220669,0060977493,7
243531,0060977493,10
251674,0060977493,5
30625,0156006529,7
45983,0156006529,9
116017,0156006529,9
139998,0156006529,9
161149,0156006529,5
248071,0156006529,5
265365,0156006529,5
5170,0345378490,7
6698,0345378490,7
21654,0345378490,7
29045,0345378490,6
32028,0345378490,8
34314,0345378490,8
58279,0345378490,7
63286,0345378490,7
98139,0345378490,7
102965,0345378490,8
124501,0345378490,8
132978,0345378490,4
187289,0345378490,6
202188,0345378490,9
206808,0345378490,7
208038,0345378490,7
214551,0345378490,7
227748,0345378490,9
229611,0345378490,7
231434,0345378490,7
237033,0345378490,7
241919,0345378490,7
242584,0345378490,8
242715,0345378490,7
251974,0345378490,7
257346,0345378490,6
271427,0345378490,7
6026,0345404793,10
53506,0345404793,8
165182,0345404793,5
176463,0345409051,7
209186,0345409051,7
12671,0375400117,9
32071,0375400117,10
55688,0375400117,7
82359,0375400117,5
88843,0375400117,7
142545,0375400117,7
165960,0375400117,8
233059,0375400117,7
236061,0375400117,10
263153,0375400117,9
268898,0375400117,8
269886,0375400117,9
8263,0375705856,8
14869,0375705856,7
30462,0375705856,8
57267,0375705856,8
83895,0375705856,8
91164,0375705856,8
109048,0375705856,10
113906,0375705856,7
131767,0375705856,7
140959,0375705856,7
175103,0375705856,8
180180,0375705856,8
215628,0375705856,8
236418,0375705856,5
248095,0375705856,8
257544,0375705856,7
265149,0375705856,8
272221,0375705856,8
273990,0375705856,7
88131,0380717018,8
190784,0380717018,9
201206,0380717018,8
255141,0380717018,7
277706,0380717018,7
17262,0380718332,8
30868,0380718332,6
49053,0380718332,3
52616,0380718332,6
64608,0380718332,6
153920,0380718332,5
161928,0380718332,6
169580,0380718332,7
204998,0380718332,6
208474,0380718332,6
235523,0380718332,10
248909,0380718332,6
33585,0385508042,10
53345,0385508042,6
145012,0385508042,8
145501,0385508042,6
156586,0385508042,5
157925,0385508042,6
194602,0385508042,6
204636,0385508042,6
210314,0385508042,5
231205,0385508042,6
234032,0385508042,6
238024,0385508042,6
239033,0385508042,6
244067,0385508042,10
270661,0385508042,7
275967,0385508042,6
11940,0385511612,5
18836,0385511612,10
22632,0385511612,10
41228,0385511612,7
60870,0385511612,8
130915,0385511612,8
134858,0385511612,7
139109,0385511612,5
143672,0385511612,7
148175,0385511612,7
156128,0385511612,7
165709,0385511612,7
174600,0385511612,7
217564,0385511612,7
231843,0385511612,7
270633,0385511612,7
277569,0385511612,7
278819,0385511612,7
2608,0385720106,6
8541,0385720106,6
8942,0385720106,6
21861,0385720106,9
26673,0385720106,8
29080,0385720106,6
30725,0385720106,6
32046,0385720106,8
33269,0385720106,8
33318,0385720106,8
36067,0385720106,5
36632,0385720106,9
48350,0385720106,4
49367,0385720106,6
59977,0385720106,6
78368,0385720106,6
118196,0385720106,6
123870,0385720106,7
141571,0385720106,6
149067,0385720106,6
151092,0385720106,6
152609,0385720106,7
160676,0385720106,6
170655,0385720106,8
188986,0385720106,9
190106,0385720106,6
195887,0385720106,5
202972,0385720106,7
215885,0385720106,6
219642,0385720106,6
234821,0385720106,6
237717,0385720106,6
248802,0385720106,5
249227,0385720106,6
249551,0385720106,8
251557,0385720106,6
260437,0385720106,6
263606,0385720106,6
265643,0385720106,6
267837,0385720106,4
271625,0385720106,7
276566,0385720106,6
33479,0385730586,7
52860,0385730586,10
75933,0385730586,7
106100,0385730586,9
115625,0385730586,7
223903,0385730586,7
239244,0385730586,7
241089,0385730586,3
253488,0385730586,7
266943,0385730586,8
10451,0425163407,8
24989,0425163407,6
39034,0425163407,7
91745,0425163407,8
98079,0425163407,8
182222,0425163407,8
187809,0425163407,6
201964,0425163407,8
208480,0425163407,6
229714,0425163407,8
97001,0425164403,3
151340,0425164403,8
256,044023722X,8
1530,044023722X,8
3991,044023722X,7
11155,044023722X,6
15623,044023722X,8
16475,044023722X,7
21043,044023722X,7
23032,044023722X,8
24220,044023722X,9
26249,044023722X,8
28123,044023722X,9
31307,044023722X,7
34621,044023722X,7
36624,044023722X,3
50388,044023722X,7
50521,044023722X,9
52189,044023722X,7
52224,044023722X,7
52225,044023722X,7
54413,044023722X,8
56772,044023722X,5
59372,044023722X,8
60198,044023722X,8
60785,044023722X,7
61219,044023722X,7
66288,044023722X,4
66578,044023722X,5
67507,044023722X,7
68386,044023722X,7
68563,044023722X,8
68965,044023722X,7
71684,044023722X,8
71779,044023722X,6
84467,044023722X,7
86465,044023722X,7
87900,044023722X,7
88615,044023722X,7
90082,044023722X,7
92733,044023722X,7
93099,044023722X,7
93981,044023722X,7
94491,044023722X,7
95236,044023722X,7
101672,044023722X,7
104145,044023722X,7
106009,044023722X,5
106249,044023722X,7
108774,044023722X,7
108832,044023722X,7
111880,044023722X,7
113325,044023722X,9
118404,044023722X,8
126732,044023722X,7
131777,044023722X,8
136096,044023722X,5
138672,044023722X,8
139208,044023722X,7
139548,044023722X,8
140979,044023722X,7
141519,044023722X,8
142412,044023722X,9
142580,044023722X,7
142626,044023722X,7
146000,044023722X,6
147685,044023722X,7
152243,044023722X,9
154796,044023722X,7
159234,044023722X,7
165449,044023722X,9
169338,044023722X,7
169402,044023722X,10
169482,044023722X,5
170858,044023722X,5
172098,044023722X,6
172834,044023722X,7
174630,044023722X,7
175021,044023722X,7
176573,044023722X,7
176577,044023722X,7
179451,044023722X,7
181328,044023722X,7
188129,044023722X,8
190345,044023722X,6
191900,044023722X,8
194221,044023722X,9
194585,044023722X,7
198656,044023722X,7
206746,044023722X,4
208193,044023722X,7
208525,044023722X,7
208794,044023722X,4
210477,044023722X,8
216214,044023722X,5
217313,044023722X,4
218128,044023722X,8
218355,044023722X,7
220630,044023722X,7
221015,044023722X,7
223482,044023722X,7
225727,044023722X,8
227674,044023722X,5
228676,044023722X,7
230505,044023722X,8
232143,044023722X,7
232324,044023722X,7
232936,044023722X,8
234136,044023722X,7
235821,044023722X,8
240275,044023722X,5
241492,044023722X,8
241513,044023722X,7
241591,044023722X,7
242232,044023722X,7
244067,044023722X,7
247623,044023722X,6
249930,044023722X,7
252080,044023722X,7
256807,044023722X,9
259300,044023722X,9
263035,044023722X,8
277212,044023722X,8
277411,044023722X,7
55839,0446353205,10
63105,0446353205,10
111085,0446353205,10
167717,0446353205,10
232859,0446353205,10
242551,0446353205,10
68771,0446358592,7
174760,0446358592,5
274469,0446358592,8
50846,0446360856,10
55284,0446360856,10
71623,0446360856,7
130183,0446360856,7
161602,0446360856,7
226610,0446360856,7
16747,0446600474,5
645,0449006522,7
33111,0449006522,6
85848,0449006522,10
94132,0449006522,8
114577,0449006522,6
161765,0449006522,9
182831,0449006522,6
232775,0449006522,8
263072,0449006522,8
780,0449911004,10
91404,0449911004,8
108610,0449911004,9
112744,0449911004,7
124391,0449911004,7
155183,0449911004,9
157383,0449911004,8
189346,0449911004,9
208138,0449911004,9
228432,0449911004,8
28949,0451162072,5
127121,0451162072,5
141308,0451162072,9
142839,0451162072,5
212844,0451162072,3
241626,0451162072,5
40577,0451186648,9
48296,0451186648,6
115527,0451186648,6
242696,0451186648,7
5003,0452282152,7
20982,0452282152,8
21056,0452282152,7
28467,0452282152,7
29805,0452282152,8
32028,0452282152,7
40758,0452282152,7
42981,0452282152,4
43275,0452282152,7
45114,0452282152,7
47323,0452282152,7
49743,0452282152,7
50530,0452282152,8
51124,0452282152,9
52242,0452282152,7
53095,0452282152,9
57267,0452282152,8
58595,0452282152,8
59434,0452282152,6
59898,0452282152,6
64409,0452282152,7
66850,0452282152,7
68511,0452282152,8
70029,0452282152,7
73818,0452282152,7
75200,0452282152,7
83212,0452282152,7
93998,0452282152,7
98350,0452282152,7
104809,0452282152,9
106423,0452282152,10
114710,0452282152,10
114958,0452282152,7
117482,0452282152,9
117886,0452282152,7
119005,0452282152,6
125381,0452282152,8
126056,0452282152,6
131026,0452282152,7
131254,0452282152,7
136822,0452282152,7
141536,0452282152,7
143647,0452282152,7
146740,0452282152,10
147372,0452282152,10
151739,0452282152,7
155835,0452282152,7
156628,0452282152,8
160420,0452282152,7
161178,0452282152,7
163599,0452282152,5
163999,0452282152,8
164306,0452282152,7
166864,0452282152,10
171610,0452282152,8
176374,0452282152,7
176566,0452282152,7
186666,0452282152,8
197361,0452282152,9
204817,0452282152,7
205408,0452282152,8
219391,0452282152,9
225538,0452282152,7
235493,0452282152,9
240043,0452282152,8
241933,0452282152,7
242069,0452282152,8
243875,0452282152,9
247979,0452282152,7
249579,0452282152,7
257022,0452282152,10
257754,0452282152,8
258392,0452282152,7
260515,0452282152,7
262464,0452282152,7
265909,0452282152,10
267764,0452282152,7
273353,0452282152,7
274722,0452282152,7
277246,0452282152,10
277517,0452282152,8
278075,0452282152,8
20617,051512219X,8
56260,051512219X,7
121257,051512219X,7
125998,051512219X,7
241467,051512219X,8
37464,0515130389,8
38011,0515130389,8
40942,0515130389,7
41278,0515130389,8
70237,0515130389,9
77483,0515130389,7
80738,0515130389,7
82124,0515130389,7
162088,0515130389,7
168745,0515130389,7
173512,0515130389,6
174243,0515130389,9
185331,0515130389,7
221369,0515130389,8
239071,0515130389,9
2417,051513290X,7
64681,051513290X,5
125880,051513290X,7
74591,0553580388,9
85592,0553580388,8
101528,0553580388,8
109845,0553580388,5
114362,0553580388,8
237249,0553580388,6
118976,0679450408,6
149655,0679450408,6
174605,0679450408,1
251165,0679450408,9
15351,0684848783,7
46920,0684848783,7
73884,0684848783,10
108118,0684848783,5
111656,0684848783,5
112982,0684848783,5
146450,0684848783,5
167630,0684848783,5
168743,0684848783,6
172198,0684848783,7
179189,0684848783,4
192662,0684848783,9
212970,0684848783,4
223605,0684848783,10
225043,0684848783,6
252099,0684848783,5
253102,0684848783,5
274362,0684848783,4
106442,0786863986,7
189575,0786863986,8
206633,0786863986,3
209783,0786863986,7
226718,0786863986,3
65232,0804117934,7
204458,0804117934,7
1792,155874262X,8
9034,155874262X,10
12820,155874262X,8
20468,155874262X,8
26361,155874262X,7
26694,155874262X,7
40176,155874262X,8
44444,155874262X,10
54494,155874262X,10
99298,155874262X,10
114071,155874262X,8
126380,155874262X,8
148778,155874262X,8
161626,155874262X,10
170460,155874262X,8
181775,155874262X,9
188892,155874262X,9
193309,155874262X,6
220288,155874262X,8
220838,155874262X,8
229013,155874262X,8
231853,155874262X,7
265658,155874262X,10
270139,155874262X,9
275087,155874262X,8
278832,155874262X,10
3148,0060987103,8
16509,0060987103,9
20996,0060987103,7
30164,0060987103,7
30410,0060987103,7
36188,0060987103,7
39031,0060987103,7
40350,0060987103,7
56343,0060987103,7
60256,0060987103,7
71488,0060987103,7
92048,0060987103,10
93463,0060987103,9
115470,0060987103,6
120416,0060987103,7
134689,0060987103,8
153217,0060987103,7
159363,0060987103,8
164131,0060987103,8
169462,0060987103,8
171939,0060987103,8
190138,0060987103,8
200241,0060987103,10
215297,0060987103,8
224091,0060987103,7
225088,0060987103,10
227297,0060987103,6
237682,0060987103,7
242758,0060987103,7
251727,0060987103,7
252764,0060987103,10
258098,0060987103,9
268670,0060987103,5
269716,0060987103,6
269754,0060987103,9
272707,0060987103,7
273880,0060987103,10
8219,0151008116,7
71071,0151008116,4
94025,0151008116,10
105113,0151008116,9
120857,0151008116,7
125636,0151008116,8
138524,0151008116,10
167491,0151008116,9
175377,0151008116,9
198288,0151008116,8
200365,0151008116,7
221356,0151008116,8
256651,0151008116,10
262769,0151008116,7
268690,0151008116,9
274898,0151008116,8
22992,0525947647,10
42137,0525947647,9
48300,0525947647,10
65936,0525947647,10
67971,0525947647,7
98654,0525947647,10
123279,0525947647,9
152538,0525947647,9
161316,0525947647,8
173929,0525947647,10
192338,0525947647,8
201161,0525947647,9
207350,0525947647,10
216522,0525947647,10
221694,0525947647,8
247731,0525947647,9
267592,0525947647,8
21861,0804111359,7
39201,0804111359,6
59810,0804111359,8
77282,0804111359,10
123385,0804111359,8
135133,0804111359,9
137594,0804111359,4
164841,0804111359,8
252015,0804111359,8
267124,0804111359,8
278104,0804111359,8
22078,0060013117,4
58607,0060199563,9
209424,0060199563,9
227037,0060199563,9
3814,0060391448,5
14212,0060391448,9
60335,0060391448,9
134186,0060391448,8
135893,0060391448,8
191546,0060391448,9
202133,0060391448,8
248126,0060391448,7
93634,0060976977,7
153284,0060976977,7
85069,0061020702,9
187975,0061020702,9
262774,0061020702,9
34995,0061020710,10
52043,0061020710,7
59966,0061020710,10
74778,0061020710,5
129075,0061020710,8
131025,0061020710,7
142301,0061020710,7
147607,0061020710,7
162946,0061020710,8
186843,0061020710,10
190288,0061020710,10
233906,0061020710,5
241627,0061020710,7
20453,0061092819,7
149395,0061094595,1
52860,0064471047,9
74447,0064471047,9
113322,0064471047,2
118606,0064471047,10
146276,0064471047,9
168376,0064471047,9
224284,0064471047,9
264892,0064471047,9
276495,0064471047,7
72109,0064472264,9
122303,0064472264,7
188286,0064472264,8
36933,0066238501,10
46910,0066238501,10
115993,0066238501,10
8633,014028009X,9
16345,014028009X,9
20351,014028009X,8
23340,014028009X,5
49975,014028009X,7
59457,014028009X,8
63965,014028009X,8
84720,014028009X,8
95269,014028009X,6
113883,014028009X,9
129842,014028009X,6
145332,014028009X,8
145705,014028009X,7
147187,014028009X,7
199113,014028009X,4
231503,014028009X,7
233225,014028009X,10
246352,014028009X,8
269831,014028009X,7
274903,014028009X,7
15862,014100018X,7
36399,014100018X,8
40613,014100018X,8
85305,014100018X,8
94151,014100018X,5
106885,014100018X,8
117435,014100018X,9
118055,014100018X,9
176232,014100018X,7
201952,014100018X,8
221887,014100018X,7
66229,0141301066,10
167011,0141301066,9
10633,0141301104,7
228466,0141301104,7
2388,0142001740,6
5902,0142001740,8
6704,0142001740,10
7874,0142001740,9
11474,0142001740,10
15179,0142001740,9
17721,0142001740,8
19852,0142001740,8
24628,0142001740,8
33249,0142001740,10
36491,0142001740,6
37760,0142001740,8
41910,0142001740,10
50416,0142001740,9
62577,0142001740,10
67734,0142001740,9
68082,0142001740,9
69477,0142001740,8
71657,0142001740,8
72303,0142001740,9
73579,0142001740,8
78160,0142001740,8
79980,0142001740,8
83584,0142001740,8
84257,0142001740,9
91420,0142001740,8
92048,0142001740,10
95597,0142001740,8
96623,0142001740,8
98908,0142001740,5
99159,0142001740,7
103475,0142001740,8
104816,0142001740,8
106937,0142001740,10
107654,0142001740,9
108981,0142001740,10
118050,0142001740,10
118347,0142001740,10
119390,0142001740,8
121114,0142001740,9
127836,0142001740,10
129213,0142001740,8
129526,0142001740,8
129777,0142001740,10
133256,0142001740,8
137065,0142001740,9
