isbn,summary,rating
0060931418,fair long-legged independent articulate janie crawford sets person -- feat black woman 3930s,7
0811214028,this volume presents integrated epidemiologic social economic analysis global epidemics hiv sex workers low- middle-income countries,7
0892813571,these powerful stories transmit recognition mystery understanding powerful magic transformation,8
0312154895,a young korean girl growing america finds clash father traditional korean values american teacher beliefs young woman a 15000 printing,5
042513699X,when lucy rosen keith move verity florida keith runs away baby murdered woman lucy officer julian cash chase by author illumination night reprint,5
0553801376,when micky bellsong encounters leilani klonk disabled girl stepfather preston maddoc finally finds purpose troubled life family disappears micky embarks arduous mission find,7
1571430237,one funniest books written parents teenagers gina davidson bares losing battle quotparentquot 13-going-on-21 treasure,8
0759695377,quotcelestial voicesquot collection messages expressed poetry intent awaken wonder joy identity call hear divine music lives,10
0380731851,a tense unnerving psychological thriller mystic river epic love loyalty faith family,8
0590623516,peacocks dinner boys skirts,9
0316115568,when quarters arthur collected mrs macgrady charity drive disappear buster attempts solve mystery prove friend innocence,8
0060508876,this time brings life story scruffy sevenyearold venus unresponsive hayden searches signs deafness brain damage mental retardation,10
0671038850,garak tells doctor bashir revealing colorful treacherous past days obsidian order reason banishment deep space nine original,3
0767915054,the author offers chronicle growing small town america heartland offering portraits family encounters complexities adult world romance small-town life 1960s 1970s,3
0312955006,detective harry bosch eliminated quotdollmakerquot vicious serial killer discovers killed wrong harry find quotdollmakerquot strikes reissue k,8
1550544683,told vivid intense reminiscences children immigrant family they experience different childhood encounter complexities birth death love hate kinship otherness,8
0671027581,small-town librarian daisy minor tired life sets transform plans awry witnesses deadly crime target killer quiet,8
0689848919,an epidemic fever sweeps streets 1793 philadelphia laurie halse anderson quotthe plot rages epidemic itselfquot the new york times book review,5
0195090616,essays discuss interaction europe islamic neighbors difficulties translating classic arabic arab fundamentalism life islamic world today in enlightening distinguished collection essays,9
0449147231,jingle bells turn death knells spunky suburban housewife susan henshaw trail killer yule-tide slay-ride,7
0670880728,a hilarious journal chronicles year life bridget jones single thirty-something woman perpetual quest self- improvement struggles cope relationships weight control baffling complexities,8
0060976845,don39t miss little altars everywhere new york times bestselling companion introduces ya-yas basis film,8
0670894605,a fourteen-year-old girl maid flee abusive father welcoming arms proprietors black madonna honey co,8
0743211227,a woman describes mother evelyn struggles poverty 1950s build happy home ten children wit poetry prose contest 1950s 1960s 75000 printing,7
038550117X,by author a map world the book ruth,9
0395585686,william least heat-moon journey america began put home,9
0590321579,katie welker,7
0525945725,a satirical quotawardquot celebrating worst examples human intelligence features stories cigarette lighter check gas level terrorist opened letter bomb stories human idiocy,6
0006550576,when beautiful star basketball player kristina kim found murdered snow spencer o39malley young detective fallen love investigate crime what finds life mysterious death,8
0743471555,hurtled back time thirty years war unknown force mike stearns fellow west virginia coal miners join forces king sweden form confederated principalities europe scheming,8
1862045143,lillian too author international bestseller the complete illustrated guide feng shui shows bring magic feng shui life handy tips promoting fame wealth health love happiness,9
0671024094,nypd criminalist lincoln rhyme joins beautiful protg amelia sachs hunt coffin dancer -- ingenious killer changes appearance faster adds trail victims,8
1573225126,a memoir sex drugs depression indicts overmedicated america chronicles fortunes harvard educated child divorce lived fast lane music critic fighting chronic depression,10
0451203771,fresh cooking school tom feather cathy scarlet hot additions dublin scene catering company city including families keen idea success,8
